minute,load_MW
116,0.8476228970734442
117,0.8477166696235714
118,0.8473361280127953
119,0.847850460313891
120,0.8478915845478895
121,0.8477743236234597
122,0.8484669487149723
123,0.8477461670051694
124,0.8479835917950891
125,0.8483436918788959
126,0.8480817066015167
127,0.8484469016851258
128,0.8484436320743528
129,0.8485522204055226
130,0.8485470091129845
131,0.8485220202526695
132,0.8483992117880909
133,0.848839631303875
134,0.848448419280528
135,0.8484544809897918
136,0.848698271800304
137,0.8486578790883933
138,0.8488714129544302
139,0.8486638137709497
140,0.8489425270366189
141,0.8487619424054011
142,0.8489700245184628
143,0.8487389696319314
144,0.8488503732292341
145,0.8488214941279306
146,0.8489241829933284
147,0.848925816792491
148,0.8491195806723487
149,0.8491239366132993
150,0.8489634703078728
151,0.8489007703131617
152,0.8484924539384564
153,0.8487414173666085
154,0.8488136240103139
155,0.8486889395566418
156,0.8484187066989629
157,0.8485470226255476
158,0.8484303481999772
159,0.848169799105282
160,0.8481108593618121
161,0.8483759079302002
162,0.8482206541349798
163,0.8480837174723269
164,0.8479076691326919
165,0.8476830569478702
166,0.8474748948177889
167,0.8476242957446682
168,0.847581811494154
169,0.8471710154508463
170,0.8469937503432725
171,0.8470716906263307
172,0.8469444132637564
173,0.8465420604937632
174,0.8467747653379277
175,0.8464810718117515
176,0.846038287372395
177,0.8463715044523265
178,0.8459002060868361
179,0.8454615285464279
180,0.8455908340509605
181,0.8453276592901505
182,0.8451196042072718
183,0.844673931198906
184,0.8444049820183731
185,0.8445257963984311
186,0.8442351829741489
187,0.8438713709688009
188,0.8435348588592453
189,0.8435088465900034
190,0.8429879337794922
191,0.8427378141449486
192,0.8427486050145249
193,0.8422585356944272
194,0.8423714683691422
195,0.8419159906994957
196,0.8414950513207228
197,0.8414923544213188
198,0.8410086065742434
199,0.8408404309250104
200,0.8406105835955675
201,0.8402978606757145
202,0.8396978378037625
203,0.8395501667458428
204,0.8394366674725179
205,0.8394328373819117
206,0.8386714435849653
207,0.8383664871081871
208,0.8381949305285568
209,0.838042441072312
210,0.8379950197455593
211,0.8373719238330957
212,0.837245242369073
213,0.83663135228439
214,0.8368632847521785
215,0.8365299989538608
216,0.835912243526246
217,0.8358659865318432
218,0.8355635136831571
219,0.8355991577350843
220,0.834902844195718
221,0.8345777764855234
222,0.8346113101158552
223,0.8347712851306245
224,0.8343214315733734
225,0.834014378301968
226,0.8334126789309281
227,0.8335542113813611
228,0.833310255244279
229,0.8328143304087685
230,0.8326929978757885
231,0.8324049029805407
232,0.8325618274448616
233,0.8318651003431075
234,0.8321108031423301
235,0.8319838348001841
236,0.831770828037943
237,0.8315332917219359
238,0.8309391289894396
239,0.8315068578995098
240,0.8310870951954592
241,0.8308119546399899
242,0.8305929826522499
243,0.8303456636256243
244,0.8306691226260771
245,0.8305106425035486
246,0.8303220508908848
247,0.8299904408805958
248,0.8302718085938003
249,0.8296848459494279
250,0.8301021529987198
251,0.8299042713721716
252,0.8299201723060455
253,0.8297352386657857
254,0.829754939797986
255,0.8298179073260985
256,0.82940088127164
257,0.8297471035143522
258,0.8299968845054898
259,0.8296580223958616
260,0.8297660704619102
261,0.829878380531493
262,0.8298833877213972
263,0.8301185875074301
264,0.830275213174873
265,0.8305640207297621
266,0.830223285499102
267,0.8305284452192295
268,0.8305028218619201
269,0.8304111446137964
270,0.8306148917914444
271,0.8308541272276163
272,0.8310958761880384
273,0.8308932324205699
274,0.8312299987049838
275,0.8312011481821614
276,0.8313822332246118
277,0.8317118582949593
278,0.8319987141577455
279,0.8322070767199699
280,0.8319852869887626
281,0.8324342186094364
282,0.8322234928482712
283,0.8331390923343993
284,0.8329612957971455
285,0.8332723576632197
286,0.8337937896018314
287,0.8342411349547698
288,0.8343956081163676
289,0.8346705928088551
290,0.8348057227078086
291,0.834794389930769
292,0.8352322066717748
293,0.8358476225425923
294,0.8360249815582709
295,0.8364019157989567
296,0.8364984039019762
297,0.8371798446700552
298,0.8376347125928986
299,0.8378536437272224
300,0.8384210612493342
301,0.8385553203092685
302,0.8389742364705083
303,0.8392498397954387
304,0.8400936116562039
305,0.8402677474905361
306,0.8410389454319436
307,0.841352031950288
308,0.8418727445850903
309,0.8424032968703083
310,0.8432021877852667
311,0.8432453201465941
312,0.8442206764050046
313,0.8446425078399363
314,0.8450257126578622
315,0.8459459280149701
316,0.8466235492928915
317,0.8476975026893901
318,0.8481511479662108
319,0.8491737789497084
320,0.8498659532911064
321,0.8508443175700755
322,0.8517077970529866
323,0.8526241546766125
324,0.85357598669117
325,0.8551593681612667
326,0.8561205600709442
327,0.8570383980866322
328,0.8584340401446131
329,0.860095012219814
330,0.8610205226569019
331,0.8626641909520261
332,0.8641561843475228
333,0.8653721485550179
334,0.8671444818366639
335,0.8685614202864308
336,0.8703571989481651
337,0.8721451877804461
338,0.874296850808699
339,0.8760423448836472
340,0.8778028852551957
341,0.8799347610662729
342,0.882006707556641
343,0.8842940890637666
344,0.8862838063913172
345,0.8889392937423826
346,0.8914367779189158
347,0.8940425264099847
348,0.8967670744001166
349,0.8989688285623048
350,0.9020851495934681
351,0.9049327851212686
352,0.9080439559752824
353,0.9108578732335285
354,0.9144483609578145
355,0.917301024355104
356,0.9204737877536476
357,0.924042845673975
358,0.9275527576908775
359,0.9309693005316417
360,0.9345898717751018
361,0.9385755998358285
362,0.9428350058857697
363,0.9467507667586567
364,0.9508286400823415
365,0.9549348564766289
366,0.9593699297692628
367,0.9635640888065715
368,0.9681547046511708
369,0.9726261449565897
370,0.9774719386814174
371,0.9821139253943445
372,0.9870436539366698
373,0.9914190091687135
374,0.9963558381863151
375,1.0016873631027785
376,1.0064907464067738
377,1.011727993153264
378,1.01641728797807
379,1.0218202791958702
380,1.0265618689740232
381,1.031950556738884
382,1.037239822898843
383,1.0427105808882569
384,1.0476941126992176
385,1.052655808877176
386,1.0583299371068318
387,1.0637394331278667
388,1.0694867137772361
389,1.0743490355524792
390,1.0800582801951164
391,1.0856707074507903
392,1.0904235543341383
393,1.095763087994855
394,1.101277692007141
395,1.1068090904076728
396,1.1121648174800465
397,1.1175817568464332
398,1.1225701479964363
399,1.128296036734377
400,1.1331905593346108
401,1.1382322458203333
402,1.143773535276712
403,1.1489711798392181
404,1.15347163427646
405,1.1588725465246759
406,1.1638833433126399
407,1.1686058167496378
408,1.1739582318759099
409,1.178433182489051
410,1.183755244916646
411,1.1882933104499496
412,1.192894937737665
413,1.197254214805063
414,1.201675540380449
415,1.2063667858622167
416,1.210767582577573
417,1.2148663227555605
418,1.2190035606599312
419,1.2230339389939309
420,1.2272843567629153
421,1.2309595295887976
422,1.2349442433306994
423,1.2381757617058213
424,1.242026616855121
425,1.2458037332897236
426,1.2489553796466577
427,1.2522209834440563
428,1.255356698467731
429,1.258725157608286
430,1.2616341425785589
431,1.2645379869749993
432,1.267626015575569
433,1.2704052875655558
434,1.2729200670821126
435,1.2758412982983673
436,1.2784177071538638
437,1.2811375779870107
438,1.2830376324654111
439,1.2854972494536416
440,1.2875199866426643
441,1.2898880599573166
442,1.291955689150471
443,1.2941951942666723
444,1.2963580598978273
445,1.2980707662635254
446,1.2999654199419977
447,1.3017636971408988
448,1.30320826284907
449,1.305084037121681
450,1.3066137838922978
451,1.308108753554973
452,1.3098552259446214
453,1.3114203239219733
454,1.3128473081833245
455,1.3140295384727023
456,1.3152540156576218
457,1.3165799896054151
458,1.3182179527873723
459,1.3187354684096986
460,1.3199361775104659
461,1.3210712493646193
462,1.322368920262412
463,1.3234502771035783
464,1.32430792597862
465,1.3251796086978418
466,1.3258752128552327
467,1.3266772723553517
468,1.3274908445335238
469,1.3285974224872645
470,1.3292867158644839
471,1.3302834546366036
472,1.330334335564014
473,1.3313807547753265
474,1.3320143634339467
475,1.3324548019961358
476,1.332901735445083
477,1.3336935050551617
478,1.334269185415746
479,1.3349437972169524
480,1.3355322652389412
481,1.3358312857527272
482,1.336436953859738
483,1.3369707340822437
484,1.3374930677540497
485,1.337859770549417
486,1.3381510455516348
487,1.3385546033792064
488,1.3390472918631815
489,1.3392804988404645
490,1.3401093129408632
491,1.3403593817284607
492,1.3408515249145674
493,1.3410438242333043
494,1.3412908597981275
495,1.3414618638006675
496,1.3419284553418316
497,1.3420749077743594
498,1.3424743731696254
499,1.3429682382407813
500,1.3432889079725254
501,1.343532813985327
502,1.3438697575999266
503,1.3438648943831975
504,1.3441380665211566
505,1.3441757801098686
506,1.344452607237432
507,1.3446583429377976
508,1.344393438842512
509,1.3447371021526968
510,1.345084461277827
511,1.3455554791752067
512,1.3450829985671109
513,1.345328012074286
514,1.345655720654682
515,1.3455559796596066
516,1.3457848191354898
517,1.3455294903404875
518,1.345620114489287
519,1.3456561394818662
520,1.3457936385799176
521,1.3456930050725717
522,1.345848576350617
523,1.3458314824728035
524,1.3454542172594033
525,1.3457240963278547
526,1.3458875064256066
527,1.3457061044218261
528,1.3456621858400009
529,1.3455379938686478
530,1.345353762849459
531,1.3452002236227047
532,1.3449125309608037
533,1.3448958001700562
534,1.3448779565913707
535,1.3447737097228327
536,1.3447559803407505
537,1.3443161497434324
538,1.344316930663402
539,1.3437890929230165
540,1.3438944034215796
541,1.343681630431408
542,1.343706126255456
543,1.3434298539353093
544,1.3430403989496014
545,1.3431168170365095
546,1.342331314076129
547,1.3424322049402235
548,1.342143483403744
549,1.3416728919676248
550,1.3413097834293157
551,1.3409973932286345
552,1.3405916518481427
553,1.3400700607723393
554,1.3399107934274206
555,1.3392304400102792
556,1.3388540060020253
557,1.338381451371104
558,1.3376330015410982
559,1.3369136438406313
560,1.336525603613973
561,1.3356248128060684
562,1.3351632713306598
563,1.33423443759789
564,1.3332717670982082
565,1.3326024186014795
566,1.3313415850493597
567,1.33034118834122
568,1.329774704058551
569,1.3287125405515765
570,1.3273142205285056
571,1.3263114133535863
572,1.3251093055221144
573,1.3237757568433057
574,1.3219822645967905
575,1.321377321724929
576,1.3196362112234648
577,1.3179777342796266
578,1.31646087832475
579,1.3144703431914158
580,1.3132277689210148
581,1.3113482559065734
582,1.3093827290310796
583,1.3074326116077057
584,1.3055086335260613
585,1.3036278982021694
586,1.3015676871939934
587,1.2989559712141547
588,1.2966989002095395
589,1.2950814456303135
590,1.2920808732044464
591,1.2892968584499918
592,1.2863169175339229
593,1.2838188449182557
594,1.2813691418695994
595,1.2782891535052685
596,1.2752769140487783
597,1.2722187535016163
598,1.269033440607144
599,1.2656838959099455
600,1.262281211766283
601,1.258910065457538
602,1.2552829631729117
603,1.2516793161413213
604,1.2477266627578474
605,1.2437205981302666
606,1.2397525832917413
607,1.2359622240057648
608,1.2315477448573635
609,1.2276770514363717
610,1.2235400213984045
611,1.2193070202977956
612,1.2147448533674452
613,1.2103812712631035
614,1.206151316576651
615,1.201680480838959
616,1.1970655519422464
617,1.1927007059746546
618,1.1878873565332324
619,1.1836268155217664
620,1.1786934790745036
621,1.174078998816233
622,1.1691486091574643
623,1.1646351396229775
624,1.1598790395737746
625,1.1551639392922597
626,1.1503262974133581
627,1.1456337367731289
628,1.1408507698097472
629,1.1360308358230418
630,1.131309404103761
631,1.1269507312821865
632,1.1219438313919556
633,1.1172233354875063
634,1.1125572003743411
635,1.1083881876018338
636,1.1035637620108294
637,1.098741137159657
638,1.09455688916844
639,1.089844438900511
640,1.0854610943772074
641,1.0810829429021305
642,1.0769274340913906
643,1.0725792719637197
644,1.0682354327262364
645,1.0641169262848593
646,1.0598291495725345
647,1.0561298849059635
648,1.0521585745717903
649,1.0482585486260665
650,1.0447630096119715
651,1.0408406035307405
652,1.0375422643342158
653,1.0339080012537505
654,1.03046572399295
655,1.027327900725175
656,1.023865948377393
657,1.0204027774214748
658,1.017845570316612
659,1.0149208654192545
660,1.0121745755955724
661,1.0095307115597505
662,1.0071191377812616
663,1.0047219342474287
664,1.0026557128618374
665,1.0004942958361291
666,0.998284773801776
667,0.9966208645176106
668,0.9948993297967151
669,0.9928768560094526
670,0.9915487266191622
671,0.9900416973932303
672,0.9888982685122877
673,0.9877796753521338
674,0.9865586739109907
675,0.9852060061693884
676,0.9844872046350276
677,0.983696819765641
678,0.9827032110483697
679,0.9823219713511209
680,0.9816387418924377
681,0.9813067636895905
682,0.9809385738383474
683,0.9803517620008126
684,0.9804892410509496
685,0.980973972477392
686,0.9801393353662171
687,0.9804077255560876
688,0.9806802322018006
689,0.980729843405762
690,0.981003157355818
691,0.9816890102335916
692,0.9819406644677929
693,0.9823105235587691
694,0.9832090332667169
695,0.983655245181172
696,0.9843529131791982
697,0.9852154243770804
698,0.9863277933123763
699,0.9874869450499281
700,0.988165771624923
701,0.9892964604085723
702,0.9903263910492722
703,0.9917423718196252
704,0.9927859500446847
705,0.9943195982119347
706,0.9955044192573276
707,0.9969289571812261
708,0.9985365238224757
709,0.9995979208723931
710,1.001535709844232
711,1.0033899441243368
712,1.0048755275880619
713,1.0063396127886117
714,1.0082855140477764
715,1.0099589551574935
716,1.0117532270209306
717,1.0134935744386615
718,1.0153963802255506
719,1.0170519786838763
720,1.0191074204545494
721,1.021592724006855
722,1.0236703321743723
723,1.0252943867115494
724,1.0275828052611788
725,1.0295956170746787
726,1.0317745022811475
727,1.0339376406577965
728,1.0359520385821865
729,1.0383172974885682
730,1.0401374549055105
731,1.0422604444330434
732,1.04452897292122
733,1.047198982147621
734,1.0495704946512356
735,1.051500784257882
736,1.0536629092095013
737,1.0560820264384951
738,1.0588941272492904
739,1.0605439056047103
740,1.0630886776590867
741,1.0656829222585795
742,1.067725416533582
743,1.0702996646908745
744,1.0723377540167014
745,1.0747648399874148
746,1.077311311180728
747,1.0793273085754855
748,1.0815568525339454
749,1.0840207975397582
750,1.0866873076297296
751,1.0889473469543864
752,1.0908445998181795
753,1.0934381219075107
754,1.0957881061888342
755,1.0980439675715123
756,1.1001546117574117
757,1.1025978350289816
758,1.1048354673432819
759,1.1073272090395252
760,1.1096485947859445
761,1.1114943642531854
762,1.1136684019400938
763,1.115979272386766
764,1.1178546065629025
765,1.120274948577294
766,1.122392016767429
767,1.124303614806114
768,1.1264529411747317
769,1.1286989678018031
770,1.1304573635601065
771,1.1323697098999848
772,1.1345815910941368
773,1.136116855039845
774,1.138105073215504
775,1.139984035592914
776,1.1418045822741434
777,1.1437773335818628
778,1.1451599400710393
779,1.1470752855765187
780,1.148855130562052
781,1.150579949158491
782,1.151862136295065
783,1.1535952268860403
784,1.154983609921713
785,1.1566063804948232
786,1.1576889298907267
787,1.1592059491000957
788,1.160739248337977
789,1.1621290420988404
790,1.1633568313727392
791,1.1645372228498168
792,1.16581027839178
793,1.1668322991349478
794,1.168388147920385
795,1.1691470932895003
796,1.1699243319307346
797,1.1711176585207614
798,1.1723179925638647
799,1.1733267695455156
800,1.1742027408116786
801,1.1749902008034077
802,1.1759550967998955
803,1.17669722428587
804,1.1777710894249538
805,1.1784118316263912
806,1.1789935223001065
807,1.179867482578826
808,1.180720248689678
809,1.181303148477663
810,1.1820136617561126
811,1.1822458614720928
812,1.18328203405557
813,1.184082054243656
814,1.184334479282446
815,1.1850313485383668
816,1.1857347357924137
817,1.186172247676856
818,1.1866417163207328
819,1.1869612466997068
820,1.1875864498934623
821,1.187950682410785
822,1.187731077531009
823,1.1883022331460489
824,1.1887020353971358
825,1.189440365257606
826,1.1895423554677222
827,1.1898825064619067
828,1.1904152398393801
829,1.1907350800529621
830,1.1905973908780467
831,1.1905726582902396
832,1.191128053690821
833,1.1913794988304598
834,1.1913309920659776
835,1.1918738360588843
836,1.1916386829855565
837,1.1920753924225325
838,1.1920936949112177
839,1.1925454233128918
840,1.1926625842869587
841,1.1924149145781289
842,1.1927727334995564
843,1.192639523860785
844,1.1928851695320835
845,1.1930691786953833
846,1.1930099057830854
847,1.1927604654027633
848,1.1929891918448225
849,1.1934236382762244
850,1.1932390363955288
851,1.1934416657404816
852,1.1931281569737906
853,1.1934915098036871
854,1.1934884411953637
855,1.1935652439646736
856,1.1935270271078258
857,1.1935242128265107
858,1.1933745189564058
859,1.193236265807074
860,1.193198664011856
861,1.1934119267507404
862,1.1932720369722858
863,1.1936057477996038
864,1.1935296815253926
865,1.1934006657831442
866,1.1935375626550266
867,1.193419070337676
868,1.1937782300692017
869,1.1935730979763446
870,1.193575520388852
871,1.193627037747849
872,1.193375064900537
873,1.1935647935092726
874,1.193800741404945
875,1.193750550635695
876,1.1936356810450393
877,1.1934144171596992
878,1.1936934101011623
879,1.193488151475309
880,1.1937123169315147
881,1.1937321832803753
882,1.193772689633324
883,1.1941301596881737
884,1.1940111221092937
885,1.1939544709909078
886,1.1938780259774242
887,1.1943998995527518
888,1.194325361410448
889,1.1945538423659192
890,1.1944856814867404
891,1.1943162587282696
892,1.1948271253145046
893,1.1950181916760312
894,1.1952406468305203
895,1.1953493616695905
896,1.1953813541696376
897,1.1954497708609177
898,1.1958027039775354
899,1.1960048480923011
900,1.196316039934209
901,1.1963706405982264
902,1.1967270045915974
903,1.1969464918975619
904,1.1971116229083647
905,1.1975314733903377
906,1.1981108554666777
907,1.1983558839149064
908,1.198401608540687
909,1.198620818526929
910,1.199341372211101
911,1.1996754893563604
912,1.1995999385837748
913,1.1998140315694068
914,1.2002934816162134
915,1.2007237227271066
916,1.2008355942179603
917,1.201195749865752
918,1.201163090498031
919,1.201661386439015
920,1.2017523118505424
921,1.2019854604436075
922,1.2020402011335056
923,1.2023939726408936
924,1.2028710042912467
925,1.2027571300545465
926,1.2028626645723803
927,1.2029464175097182
928,1.2033951213847471
929,1.2030851747030298
930,1.2031803135214982
931,1.203293777337106
932,1.2032632350568275
933,1.2031784222841784
934,1.2030564240601516
935,1.2028469076590893
936,1.202690275532182
937,1.2027881405758043
938,1.2021946339274852
939,1.2022314312761524
940,1.2016555504816169
941,1.2014695117665728
942,1.200996637421781
943,1.200193195195965
944,1.200098735286766
945,1.1995973643968176
946,1.1989047618236286
947,1.1981110131324118
948,1.1974391305039003
949,1.1969340656056457
950,1.196337112303047
951,1.1951125131280165
952,1.1944037317051335
953,1.193421468268253
954,1.192138604635723
955,1.1912572587079893
956,1.1904207422666262
957,1.1887594202734337
958,1.1876753728655145
959,1.1862004693656374
960,1.1850674814026112
961,1.1833497050543846
962,1.1817324764538997
963,1.1798395696434152
964,1.1785942823087936
965,1.1771595827573054
966,1.1752171636096693
967,1.1732960375865034
968,1.1712799425333582
969,1.1693060188698006
970,1.1673684060003071
971,1.164864803758062
972,1.1628127615195425
973,1.1607187638781973
974,1.1579738606896997
975,1.1561589508232066
976,1.15360391389252
977,1.1511280769498238
978,1.1488266399316327
979,1.1458541343734534
980,1.1436471087840268
981,1.1407053794109492
982,1.1380343181375825
983,1.135781266973987
984,1.132801297361881
985,1.1296181693203535
986,1.1272879068700328
987,1.124479321613542
988,1.1213956267888434
989,1.1178697190366322
990,1.1151091454682212
991,1.1123370412765237
992,1.1093347295641582
993,1.106016413439047
994,1.1027225648029255
995,1.0994974287841657
996,1.0964428177422096
997,1.093183857654165
998,1.0901477708702825
999,1.0863763187695286
1000,1.08329090536675
1001,1.0802044100395651
1002,1.076649783605825
1003,1.0731310749317526
1004,1.0696813441878548
1005,1.0662847610769566
1006,1.0628503503746454
1007,1.0594808347036124
1008,1.0558353904060522
1009,1.0526479904719097
1010,1.0489232618058248
1011,1.0451770847633497
1012,1.0417159509242198
1013,1.038218695344329
1014,1.034511622953675
1015,1.0312437512726298
1016,1.0272377691873795
1017,1.023816473464556
1018,1.0201288120434246
1019,1.016406791596486
1020,1.012973142434829
1021,1.0095645654308543
1022,1.0054589849635893
1023,1.0018863881390652
1024,0.9982514633263933
1025,0.9949599908015855
1026,0.9912829923790495
1027,0.9876639490073618
1028,0.984030210944071
1029,0.9804780969904957
1030,0.9770995393351114
1031,0.9731764400105676
1032,0.9695718117730472
1033,0.9657983026456529
1034,0.9627333795425336
1035,0.9592017991463456
1036,0.9560186186890298
1037,0.9523584677188852
1038,0.9488367860973353
1039,0.9449839952308362
1040,0.9417247621660626
1041,0.9386835493634793
1042,0.9349005180663555
1043,0.9318021346020845
1044,0.9286570165931922
1045,0.9254744913455606
1046,0.9220747205567483
1047,0.9188127730604988
1048,0.9158059342697968
1049,0.9127325009054889
1050,0.9095876189765759
1051,0.9066647787892466
1052,0.9034943317658676
1053,0.9006214379332038
1054,0.897524844312394
1055,0.8945658230727468
1056,0.8918264394337474
1057,0.8892728178010649
1058,0.8860695527048338
1059,0.8837418809810632
1060,0.8811413663657092
1061,0.8785942256768
1062,0.8753973582371978
1063,0.8732327807210687
1064,0.8711052549939894
1065,0.8686193390717097
1066,0.8665178611416681
1067,0.8642484715984011
1068,0.861751011161872
1069,0.8597887859291106
1070,0.8576534649244634
1071,0.855668299579449
1072,0.853982081394433
1073,0.8520142488979465
1074,0.8500864611503267
1075,0.8486527636652605
1076,0.8469288578910733
1077,0.8451905800198587
1078,0.8437336778118169
1079,0.8423958747976675
1080,0.8412595510098968
1081,0.8403600975695559
1082,0.839019540302577
1083,0.837707196759558
1084,0.8367637386007075
1085,0.8357660598628128
1086,0.8349609068315696
1087,0.8339438866864687
1088,0.8334743256671142
1089,0.8329071934598054
1090,0.8320469439376028
1091,0.8319617530815842
1092,0.8314253764802801
1093,0.8311664659054402
1094,0.8310391241357862
1095,0.8305294711731367
1096,0.8302984556566061
1097,0.8299928057490513
1098,0.8301169643444611
1099,0.8299038571709314
1100,0.8299667398122406
1101,0.829757454745999
1102,0.8299222724201847
1103,0.8299402262417582
1104,0.8303185881596468
1105,0.8305002131912839
1106,0.8304306826962085
1107,0.8310843812692824
1108,0.8312045791123108
1109,0.8316679740004589
1110,0.8322016687286049
1111,0.8326190993444369
1112,0.8328366552709605
1113,0.8333233548446057
1114,0.8339706683963315
1115,0.8345198163329857
1116,0.8349441961956163
1117,0.8353465444541547
1118,0.8362743153663225
1119,0.8365055531576276
1120,0.8371081404151824
1121,0.8380091121348312
1122,0.8382604920282134
1123,0.8390337473067854
1124,0.8399042821075164
1125,0.8403544045912449
1126,0.841007162463216
1127,0.8413887793400948
1128,0.8418859442007114
1129,0.8428432531073945
1130,0.8434622108915072
1131,0.8438241886871899
1132,0.8450055794574483
1133,0.8453599852099314
1134,0.8460928808358585
1135,0.8466837929241329
1136,0.8471754697364584
1137,0.847584378854798
1138,0.8479595989375205
1139,0.8485089046184039
1140,0.8492468238161853
1141,0.8495290745247945
1142,0.8504311054374247
1143,0.8510115761692563
1144,0.851211382864732
1145,0.8512079431213774
1146,0.8517074162005684
1147,0.8523650338148187
1148,0.8525184463700264
1149,0.8530030299241493
1150,0.8530020287183715
1151,0.8537189949757289
1152,0.853832614375055
1153,0.8541396480584237
1154,0.8543443516286615
1155,0.8545551345564576
1156,0.8544712419263246
1157,0.8547845471938336
1158,0.8548604489007666
1159,0.8550250185611038
1160,0.8551079279722356
1161,0.8551494938545886
1162,0.8552936860356266
1163,0.8551790597948876
1164,0.8552762543117881
1165,0.8556123386493626
1166,0.85512673924795
1167,0.8551154839956472
1168,0.85571327529708
1169,0.8550216455975763
1170,0.854948321688416
1171,0.8549788565543966
1172,0.8547874576599259
1173,0.8548900985551141
1174,0.8546817972773183
1175,0.854530005135012
1176,0.8544704158959259
1177,0.8540581848988005
1178,0.8535954453997895
1179,0.8540477800441393
1180,0.8535937260606627
1181,0.853329975217173
1182,0.852908997785633
1183,0.8527694775380652
1184,0.852901603909116
1185,0.8521775011505445
1186,0.8520570888633776
1187,0.8516073480935014
1188,0.8518869349882117
1189,0.8511536015901678
1190,0.8510723261379635
1191,0.8505775027680567
1192,0.8499739415705038
1193,0.8497129959245678
1194,0.8495776257124785
1195,0.849191985554701
1196,0.848312552417791
1197,0.8483669251271394
1198,0.847600471477907
1199,0.8472494554632596
1200,0.8466340077717703
1201,0.8465228017319955
1202,0.846049352780558
1203,0.8453998562282818
1204,0.8450716648538232
1205,0.8447227279934569
1206,0.844169964318712
1207,0.8436886487674591
1208,0.8431906444099352
1209,0.8422606621651697
1210,0.8420321646385474
1211,0.8414152149925709
1212,0.8408051473268499
1213,0.8404699645101026
1214,0.8401972397968208
1215,0.839477241615322
1216,0.8390274496780048
1217,0.8381844773725684
1218,0.8382987613260484
1219,0.8371548213626634
1220,0.8368749891672612
1221,0.8361422549651576
1222,0.8358189638359297
1223,0.8352260242797709
1224,0.8349779895851445
1225,0.8343204281087238
1226,0.8337610987320453
1227,0.8337247068200485
1228,0.833002695394895
1229,0.8325540165765408
1230,0.8317991545158437
1231,0.8313136415242232
1232,0.8306002491619376
1233,0.8301804175324823
1234,0.8299657859203774
1235,0.8297533440777335
1236,0.8290481342689526
1237,0.8285013748475757
1238,0.8283113106367308
1239,0.8278866900990202
1240,0.8273969540419898
1241,0.8271231651539379
1242,0.8267979213521299
1243,0.8264630860240895
1244,0.8262120777427953
1245,0.8257480587524092
1246,0.8254811575190649
1247,0.825487263908887
1248,0.8247481671779527
1249,0.8245614756264303
1250,0.8242086611110319
1251,0.824304601469912
1252,0.8236270980256701
1253,0.8239721668495943
1254,0.8238150726630329
1255,0.8236532934778583
1256,0.8237213661511017
1257,0.8232763284003249
1258,0.8236481991791326
1259,0.8231063748921075
1260,0.8233037801560434
1261,0.8233562167542776
1262,0.8229727043031805
1263,0.8231807839101403
1264,0.8232556028167418
1265,0.8232993320444945
